CODIGO_RNT,DEPARTAMENTO,MUNICIPIO,CATEGORIA,SUB_CATEGORIA,HABITACIONES,CAMAS,NUM_EMP
645,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,5
2002,GUAJIRA,RIOHACHA,OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES,"OPERADORES PROFESIONALES DE CONGRESOS, FERIAS Y CONVENCIONES",0,0,50
2289,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,58,130,5
2599,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,35,80,5
4017,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,36,104,14
4362,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,19,49,8
4500,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,47,78,70
5360,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
6931,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,16,40,4
7641,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,30,5
7874,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
8852,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,42,72,1
9258,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,15
9347,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,4
10066,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,17,19,4
10134,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,11,20,4
10139,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,10,18,2
10667,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2
10736,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,3
11418,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,3
11601,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,22,26,2
11804,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,13,16,2
14942,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,13,21,3
17575,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,8,19,4
17596,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,39,84,11
18602,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,12,16,2
20339,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2
23079,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
23232,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,33,64,3
23244,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,FINCAS TURISTICAS (ALOJAMIENTO RURAL),16,44,1
23283,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,19,28,2
25881,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,56,84,21
26775,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2
26776,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,19,32,2
27357,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,15,20,2
27551,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,10,18,1
27761,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,46,57,70
28230,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,19,62,6
28971,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,10,14,2
30660,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
31233,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,15,36,1
31234,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,17,30,4
33015,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,15,20,2
33109,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,10,12,2
33301,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,8,12,2
34411,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,17,19,1
34545,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,4
35311,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
35606,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,12,43,1
35937,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
36045,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,9,18,1
36633,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,15,15,2
36792,GUAJIRA,RIOHACHA,PARQUES TEMATICOS,PARQUES TEMATICOS,0,0,1
37393,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2
37637,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,6,6,1
37664,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2
38075,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
38108,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
38494,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,4
38619,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,45,3
41548,GUAJIRA,RIOHACHA,ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL,ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL,0,0,1
41744,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,40,2
42286,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,19,2
42468,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,15,20,1
42681,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,9,9,2
43212,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,17,23,2
44745,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
45625,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,13,13,1
45944,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,11,18,1
47591,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,15,25,1
47894,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,7,7,2
47926,GUAJIRA,RIOHACHA,ESTABLECIMIENTO DE GASTRONOMIA Y SIMILARES,BAR Y RESTAURANTE,0,0,3
49430,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,11,13,4
50021,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,24,30,5
50075,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,8,12,2
50077,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,32,32,1
50116,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,11,23,3
50118,GUAJIRA,RIOHACHA,ESTABLECIMIENTO DE GASTRONOMIA Y SIMILARES,BAR Y RESTAURANTE,0,0,2
50204,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,11,18,3
50445,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,23,1
51294,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,12,19,5
52167,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,3
52619,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,5,26,2
53695,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,16,38,5
55359,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,10
55368,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,5,22,2
55946,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
56267,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,8,21,2
56320,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,13,14,3
56321,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,4
56367,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,9,9,1
56414,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,23,29,3
56415,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
58368,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
58369,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,7,15,1
58913,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,9,10,1
59418,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2
59933,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,FINCAS TURISTICAS (ALOJAMIENTO RURAL),3,3,2
59934,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
60260,GUAJIRA,RIOHACHA,OFICINAS DE REPRESENTACION TURISTICA,OFICINA DE REPRESENTACION TURISTICA,0,0,1
60654,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,13,42,7
62874,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
63161,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,18,42,1
63430,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
64174,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,4,13,1
64190,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,5
64200,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,7
65645,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,15,20,2
65710,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,APARTAMENTO TURISTICO,9,9,2
65711,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,23,41,2
66477,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2
66480,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,3,11,1
67101,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
67154,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,FINCAS TURISTICAS (ALOJAMIENTO RURAL),5,47,6
67805,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,3,6,1
68812,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,40,1
68817,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,37,40,1
68818,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
68822,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1
69274,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2
69278,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,8,14,2
70832,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2
71578,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,19,31,3
71881,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
72181,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,4
72328,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,4,16,3
73055,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,8,12,3
73147,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,11,11,2
73148,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,3,6,1
73596,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,8,14,3
73947,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,13,17,2
74028,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
74769,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,5,6,4
74770,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,20,20,7
75116,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,30,5
75169,GUAJIRA,RIOHACHA,OTROS TIPOS DE HOSPEDAJE TURISTICOS NO PERMANENTES,OTROS TIPOS DE HOSPEDAJE TURISTICOS NO PERMANENTES,3,22,1
75170,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1
76070,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,14,29,1
76651,GUAJIRA,RIOHACHA,ESTABLECIMIENTO DE GASTRONOMIA Y SIMILARES,BAR Y RESTAURANTE,0,0,1
77057,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
77313,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,OTROS TIPOS DE VIVIENDA TURISTICA,2,4,1
77533,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,3,22,2
78044,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,26,26,2
78518,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
78522,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,APARTAMENTO TURISTICO,1,5,1
78524,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,APARTAMENTO TURISTICO,1,5,1
78881,GUAJIRA,RIOHACHA,VIVIENDAS TURISTICAS,APARTAMENTO TURISTICO,6,6,2
79521,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,10,20,9
79682,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2
79848,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,13,35,1
79849,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,12,21,2
80691,GUAJIRA,RIOHACHA,ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL,ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL,0,0,1
81032,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,2,4,2
81034,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,10,1
81035,GUAJIRA,RIOHACHA,ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL,ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL,0,0,1
81224,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,16,32,1
81228,GUAJIRA,RIOHACHA,GUIA DE TURISMO,GUIA DE TURISMO,0,0,1
81998,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
82000,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,5,13,2
82006,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,30,1
82334,GUAJIRA,RIOHACHA,ESTABLECIMIENTO DE GASTRONOMIA Y SIMILARES,BAR Y RESTAURANTE,0,0,5
82335,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,24,24,4
82720,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,6,1
82723,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,9,9,2
82961,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,6,6,1
84139,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
84211,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,2
84570,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,9,12,1
84571,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
84572,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,14,50,2
85021,GUAJIRA,RIOHACHA,ESTABLECIMIENTO DE GASTRONOMIA Y SIMILARES,BAR Y RESTAURANTE,0,0,9
85023,GUAJIRA,RIOHACHA,ESTABLECIMIENTO DE GASTRONOMIA Y SIMILARES,RESTAURANTE,0,0,4
85024,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,4,8,1
85027,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,2
85173,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,20,35,1
85174,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,14,25,1
85175,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,30,50,1
85454,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,7,12,1
85456,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,APARTAHOTEL,11,13,1
85462,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,2
85463,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,3
86433,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
86481,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
87185,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,1
87186,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,2
87187,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,3
87188,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,2
87189,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,1
87190,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,17,29,1
87193,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,15,15,1
87469,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,2
87471,GUAJIRA,RIOHACHA,EMPRESA DE TRANSPORTE TERRESTRE AUTOMOTOR,TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL,0,0,2
88245,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
88257,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
88259,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,18,28,2
89710,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,7,8,2
89711,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,10,25,3
89735,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,7,7,3
89736,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOSTAL,7,20,1
89881,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,6
90017,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,12,18,8
90567,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES OPERADORAS,0,0,1
90568,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,2
645,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,5
2002,GUAJIRA,RIOHACHA,OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES,"OPERADORES PROFESIONALES DE CONGRESOS, FERIAS Y CONVENCIONES",0,0,50
2289,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,58,130,5
2599,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,35,80,5
4017,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,36,104,14
4362,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,19,49,8
4500,GUAJIRA,RIOHACHA,ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO,HOTEL,47,78,70
5360,GUAJIRA,RIOHACHA,AGENCIA DE VIAJES,AGENCIAS DE VIAJES Y DE TURISMO,0,0,1
